sample_id,d_path,d_name,batch_idx,batch_name,seq_no,code,spec_name,line_code,lot_id,test_case,fine_code,coarse_code,product_code,product_fine,product_coarse,is_special,tensor_path
B24_1869_425090601,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250905/1869#HYZBCS425090601.D,1869#HYZBCS425090601.D,24,20250905,1869.0,HYZ,云烟（紫）,B,425090601,BCS425090601,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250905/HYZ/2278_B24_1869_425090601.npz
B24_1870_125090609,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250905/1870#HYZCCS125090609.D,1870#HYZCCS125090609.D,24,20250905,1870.0,HYZ,云烟（紫）,C,125090609,CCS125090609,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250905/HYZ/2279_B24_1870_125090609.npz
B24_1871_125090611,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250905/1871#HYZCCS125090611.D,1871#HYZCCS125090611.D,24,20250905,1871.0,HYZ,云烟（紫）,C,125090611,CCS125090611,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250905/HYZ/2280_B24_1871_125090611.npz
B24_1872_125090612,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250905/1872#YJDACS125090612.D,1872#YJDACS125090612.D,24,20250905,1872.0,YJD,红塔山（硬经典）,A,125090612,ACS125090612,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250905/YJD/2281_B24_1872_125090612.npz
B24_1873_125090614,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250905/1873#YJDACS125090614.D,1873#YJDACS125090614.D,24,20250905,1873.0,YJD,红塔山（硬经典）,A,125090614,ACS125090614,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250905/YJD/2282_B24_1873_125090614.npz
B25_0000_0#balnk,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/0#balnk.D,0#balnk.D,25,20250912,0.0,BLANK,空白样,,,0#balnk,BLANK,BLANK,BLANK,BLANK,BLANK,True,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/BLANK/2283_B25_0000_0_balnk.npz
B25_1874_125090807,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1874#H88ACS125090807.D,1874#H88ACS125090807.D,25,20250912,1874.0,H88,红河（88）,A,125090807,ACS125090807,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H88/2284_B25_1874_125090807.npz
B25_1875_125090810,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1875#H88ACS125090810.D,1875#H88ACS125090810.D,25,20250912,1875.0,H88,红河（88）,A,125090810,ACS125090810,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H88/2285_B25_1875_125090810.npz
B25_1876_125090813,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1876#H88ACS125090813.D,1876#H88ACS125090813.D,25,20250912,1876.0,H88,红河（88）,A,125090813,ACS125090813,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H88/2286_B25_1876_125090813.npz
B25_1877_125090817,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1877#H88ACS125090817.D,1877#H88ACS125090817.D,25,20250912,1877.0,H88,红河（88）,A,125090817,ACS125090817,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H88/2287_B25_1877_125090817.npz
B25_1878_125090806,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1878#H99CCS125090806.D,1878#H99CCS125090806.D,25,20250912,1878.0,H99,红河（99）,C,125090806,CCS125090806,H99,H99,H99,H99,H99,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H99/2288_B25_1878_125090806.npz
B25_1879_125090809,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1879#HRYBCS125090809.D,1879#HRYBCS125090809.D,25,20250912,1879.0,HRY,云烟（软如意）,B,125090809,BCS125090809,HRY,HRY,HRY,HRY,HRY,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HRY/2289_B25_1879_125090809.npz
B25_1880_125090816,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1880#HYXACS125090816.D,1880#HYXACS125090816.D,25,20250912,1880.0,HYX,云烟（印象）,A,125090816,ACS125090816,HYX,HYX,HYX,HYX,HYX,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYX/2290_B25_1880_125090816.npz
B25_1881_125090802,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1881#HYZBCS125090802.D,1881#HYZBCS125090802.D,25,20250912,1881.0,HYZ,云烟（紫）,B,125090802,BCS125090802,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2291_B25_1881_125090802.npz
B25_1882_125090805,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1882#HYZBCS125090805.D,1882#HYZBCS125090805.D,25,20250912,1882.0,HYZ,云烟（紫）,B,125090805,BCS125090805,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2292_B25_1882_125090805.npz
B25_1883_125090812,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1883#HYZBCS125090812.D,1883#HYZBCS125090812.D,25,20250912,1883.0,HYZ,云烟（紫）,B,125090812,BCS125090812,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2293_B25_1883_125090812.npz
B25_1884_125090815,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1884#HYZBCS125090815.D,1884#HYZBCS125090815.D,25,20250912,1884.0,HYZ,云烟（紫）,B,125090815,BCS125090815,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2294_B25_1884_125090815.npz
B25_1885_125090803,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1885#HYZCCS125090803.D,1885#HYZCCS125090803.D,25,20250912,1885.0,HYZ,云烟（紫）,C,125090803,CCS125090803,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2295_B25_1885_125090803.npz
B25_1886_125090808,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1886#HYZCCS125090808.D,1886#HYZCCS125090808.D,25,20250912,1886.0,HYZ,云烟（紫）,C,125090808,CCS125090808,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2296_B25_1886_125090808.npz
B25_1887_125090811,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1887#HYZCCS125090811.D,1887#HYZCCS125090811.D,25,20250912,1887.0,HYZ,云烟（紫）,C,125090811,CCS125090811,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2297_B25_1887_125090811.npz
B25_1888_125090814,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1888#HYZCCS125090814.D,1888#HYZCCS125090814.D,25,20250912,1888.0,HYZ,云烟（紫）,C,125090814,CCS125090814,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2298_B25_1888_125090814.npz
B25_1889_125090804,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1889#RJDACS125090804.D,1889#RJDACS125090804.D,25,20250912,1889.0,YJD,红塔山（硬经典）,A,125090804,ACS125090804,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/RJD/2299_B25_1889_125090804.npz
B25_1890_125090811,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1890#RJDACS125090811.D,1890#RJDACS125090811.D,25,20250912,1890.0,YJD,红塔山（硬经典）,A,125090811,ACS125090811,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/RJD/2300_B25_1890_125090811.npz
B25_1891_125090901,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1891#H88ACS125090901.D,1891#H88ACS125090901.D,25,20250912,1891.0,H88,红河（88）,A,125090901,ACS125090901,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H88/2301_B25_1891_125090901.npz
B25_1892_125090914,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1892#H88CCS125090914.D,1892#H88CCS125090914.D,25,20250912,1892.0,H88,红河（88）,C,125090914,CCS125090914,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H88/2302_B25_1892_125090914.npz
B25_1893_125090917,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1893#H88CCS125090917.D,1893#H88CCS125090917.D,25,20250912,1893.0,H88,红河（88）,C,125090917,CCS125090917,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H88/2303_B25_1893_125090917.npz
B25_1894_125090903,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1894#H99CCS125090903.D,1894#H99CCS125090903.D,25,20250912,1894.0,H99,红河（99）,C,125090903,CCS125090903,H99,H99,H99,H99,H99,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H99/2304_B25_1894_125090903.npz
B25_1895_125090906,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1895#H99CCS125090906.D,1895#H99CCS125090906.D,25,20250912,1895.0,H99,红河（99）,C,125090906,CCS125090906,H99,H99,H99,H99,H99,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H99/2305_B25_1895_125090906.npz
B25_1896_125090904,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1896#HMDACS125090904.D,1896#HMDACS125090904.D,25,20250912,1896.0,HMD,牡丹（软）,A,125090904,ACS125090904,HMD,HMD,HMD,HMD,HMD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HMD/2306_B25_1896_125090904.npz
B25_1897_125090909,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1897#HRYBCS125090909.D,1897#HRYBCS125090909.D,25,20250912,1897.0,HRY,云烟（软如意）,B,125090909,BCS125090909,HRY,HRY,HRY,HRY,HRY,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HRY/2307_B25_1897_125090909.npz
B25_1898_125090919,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1898#HV8ACS125090919.D,1898#HV8ACS125090919.D,25,20250912,1898.0,HV8,红河（V8）,A,125090919,ACS125090919,HV8,HV8,HV8,HV8,HV8,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HV8/2308_B25_1898_125090919.npz
B25_1899_125090902,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1899#HYZBCS125090902.D,1899#HYZBCS125090902.D,25,20250912,1899.0,HYZ,云烟（紫）,B,125090902,BCS125090902,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2309_B25_1899_125090902.npz
B25_1900_125090905,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1900#HYZBCS125090905.D,1900#HYZBCS125090905.D,25,20250912,1900.0,HYZ,云烟（紫）,B,125090905,BCS125090905,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2310_B25_1900_125090905.npz
B25_1901_125090912,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1901#HYZBCS125090912.D,1901#HYZBCS125090912.D,25,20250912,1901.0,HYZ,云烟（紫）,B,125090912,BCS125090912,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2311_B25_1901_125090912.npz
B25_1902_125090915,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1902#HYZBCS125090915.D,1902#HYZBCS125090915.D,25,20250912,1902.0,HYZ,云烟（紫）,B,125090915,BCS125090915,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2312_B25_1902_125090915.npz
B25_1903_125090918,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1903#HYZBCS125090918.D,1903#HYZBCS125090918.D,25,20250912,1903.0,HYZ,云烟（紫）,B,125090918,BCS125090918,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2313_B25_1903_125090918.npz
B25_1904_125090908,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1904#HYZCCS125090908.D,1904#HYZCCS125090908.D,25,20250912,1904.0,HYZ,云烟（紫）,C,125090908,CCS125090908,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2314_B25_1904_125090908.npz
B25_1905_125090911,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1905#HYZCCS125090911.D,1905#HYZCCS125090911.D,25,20250912,1905.0,HYZ,云烟（紫）,C,125090911,CCS125090911,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2315_B25_1905_125090911.npz
B25_1906_125090913,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1906#RJDACS125090913.D,1906#RJDACS125090913.D,25,20250912,1906.0,YJD,红塔山（硬经典）,A,125090913,ACS125090913,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/RJD/2316_B25_1906_125090913.npz
B25_1907_125090916,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1907#RJDACS125090916.D,1907#RJDACS125090916.D,25,20250912,1907.0,YJD,红塔山（硬经典）,A,125090916,ACS125090916,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/RJD/2317_B25_1907_125090916.npz
B25_1908_125090907,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1908#YJDACS125090907.D,1908#YJDACS125090907.D,25,20250912,1908.0,YJD,红塔山（硬经典）,A,125090907,ACS125090907,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/YJD/2318_B25_1908_125090907.npz
B25_1909_125090910,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1909#YJDACS125090910.D,1909#YJDACS125090910.D,25,20250912,1909.0,YJD,红塔山（硬经典）,A,125090910,ACS125090910,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/YJD/2319_B25_1909_125090910.npz
B25_1910_125091001,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1910#H88ACS125091001.D,1910#H88ACS125091001.D,25,20250912,1910.0,H88,红河（88）,A,125091001,ACS125091001,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H88/2320_B25_1910_125091001.npz
B25_1911_125091004,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1911#H88ACS125091004.D,1911#H88ACS125091004.D,25,20250912,1911.0,H88,红河（88）,A,125091004,ACS125091004,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H88/2321_B25_1911_125091004.npz
B25_1912_125091006,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1912#H88CCS125091006.D,1912#H88CCS125091006.D,25,20250912,1912.0,H88,红河（88）,C,125091006,CCS125091006,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H88/2322_B25_1912_125091006.npz
B25_1913_125091012,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1913#H88CCS125091012.D,1913#H88CCS125091012.D,25,20250912,1913.0,H88,红河（88）,C,125091012,CCS125091012,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H88/2323_B25_1913_125091012.npz
B25_1914_125091015,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1914#H88CCS125091015.D,1914#H88CCS125091015.D,25,20250912,1914.0,H88,红河（88）,C,125091015,CCS125091015,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H88/2324_B25_1914_125091015.npz
B25_1915_125091018,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1915#H88CCS125091018.D,1915#H88CCS125091018.D,25,20250912,1915.0,H88,红河（88）,C,125091018,CCS125091018,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H88/2325_B25_1915_125091018.npz
B25_1916_125091003,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1916#H99CCS125091003.D,1916#H99CCS125091003.D,25,20250912,1916.0,H99,红河（99）,C,125091003,CCS125091003,H99,H99,H99,H99,H99,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H99/2326_B25_1916_125091003.npz
B25_1917_125091008,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1917#H99CCS125091008.D,1917#H99CCS125091008.D,25,20250912,1917.0,H99,红河（99）,C,125091008,CCS125091008,H99,H99,H99,H99,H99,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H99/2327_B25_1917_125091008.npz
B25_1918_125091010,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1918#HMDACS125091010.D,1918#HMDACS125091010.D,25,20250912,1918.0,HMD,牡丹（软）,A,125091010,ACS125091010,HMD,HMD,HMD,HMD,HMD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HMD/2328_B25_1918_125091010.npz
B25_1919_125091011,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1919#HMDACS125091011.D,1919#HMDACS125091011.D,25,20250912,1919.0,HMD,牡丹（软）,A,125091011,ACS125091011,HMD,HMD,HMD,HMD,HMD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HMD/2329_B25_1919_125091011.npz
B25_1920_125091002,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1920#HYZBCS125091002.D,1920#HYZBCS125091002.D,25,20250912,1920.0,HYZ,云烟（紫）,B,125091002,BCS125091002,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2330_B25_1920_125091002.npz
B25_1921_125091005,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1921#HYZBCS125091005.D,1921#HYZBCS125091005.D,25,20250912,1921.0,HYZ,云烟（紫）,B,125091005,BCS125091005,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2331_B25_1921_125091005.npz
B25_1922_125091009,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1922#HYZBCS125091009.D,1922#HYZBCS125091009.D,25,20250912,1922.0,HYZ,云烟（紫）,B,125091009,BCS125091009,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2332_B25_1922_125091009.npz
B25_1923_125091013,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1923#HYZBCS125091013.D,1923#HYZBCS125091013.D,25,20250912,1923.0,HYZ,云烟（紫）,B,125091013,BCS125091013,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2333_B25_1923_125091013.npz
B25_1924_125091016,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1924#HYZBCS125091016.D,1924#HYZBCS125091016.D,25,20250912,1924.0,HYZ,云烟（紫）,B,125091016,BCS125091016,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2334_B25_1924_125091016.npz
B25_1925_425091001,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1925#HYZBCS425091001.D,1925#HYZBCS425091001.D,25,20250912,1925.0,HYZ,云烟（紫）,B,425091001,BCS425091001,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2335_B25_1925_425091001.npz
B25_1926_425091002,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1926#HYZBCS425091002.D,1926#HYZBCS425091002.D,25,20250912,1926.0,HYZ,云烟（紫）,B,425091002,BCS425091002,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HYZ/2336_B25_1926_425091002.npz
B25_1927_125091014,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1927#RJDACS125091014.D,1927#RJDACS125091014.D,25,20250912,1927.0,YJD,红塔山（硬经典）,A,125091014,ACS125091014,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/RJD/2337_B25_1927_125091014.npz
B25_1928_125091017,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1928#YJDACS125091017.D,1928#YJDACS125091017.D,25,20250912,1928.0,YJD,红塔山（硬经典）,A,125091017,ACS125091017,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/YJD/2338_B25_1928_125091017.npz
B25_1929_125091104,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1929#H99CCS125091104.D,1929#H99CCS125091104.D,25,20250912,1929.0,H99,红河（99）,C,125091104,CCS125091104,H99,H99,H99,H99,H99,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H99/2339_B25_1929_125091104.npz
B25_1930_125091113,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1930#H99CCS125091113.D,1930#H99CCS125091113.D,25,20250912,1930.0,H99,红河（99）,C,125091113,CCS125091113,H99,H99,H99,H99,H99,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H99/2340_B25_1930_125091113.npz
B25_1931_125091116,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1931#H99CCS125091116.D,1931#H99CCS125091116.D,25,20250912,1931.0,H99,红河（99）,C,125091116,CCS125091116,H99,H99,H99,H99,H99,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H99/2341_B25_1931_125091116.npz
B25_1932_125091121,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1932#H99CCS125091121.D,1932#H99CCS125091121.D,25,20250912,1932.0,H99,红河（99）,C,125091121,CCS125091121,H99,H99,H99,H99,H99,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/H99/2342_B25_1932_125091121.npz
B25_1933_125091105,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1933#HMDACS125091105.D,1933#HMDACS125091105.D,25,20250912,1933.0,HMD,牡丹（软）,A,125091105,ACS125091105,HMD,HMD,HMD,HMD,HMD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HMD/2343_B25_1933_125091105.npz
B25_1934_125091108,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250912/1934#HMDACS125091108.D,1934#HMDACS125091108.D,25,20250912,1934.0,HMD,牡丹（软）,A,125091108,ACS125091108,HMD,HMD,HMD,HMD,HMD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250912/HMD/2344_B25_1934_125091108.npz
